iteration,iteration-mean-cost,best-cost
3409,12976.6,8748.8
3410,12845.5,8748.8
3411,13212.4,8748.8
3412,13517.5,8748.8
3413,13332.4,8748.8
3414,12630.8,8748.8
3415,13071.1,8748.8
3416,13897.3,8748.8
3417,13251.1,8748.8
3418,13376.3,8748.8
3419,13193.7,8748.8
3420,13126.3,8748.8
3421,12864.6,8748.8
3422,12967.3,8748.8
3423,12872.4,8748.8
3424,13424.7,8748.8
3425,13168.2,8748.8
3426,13272.4,8748.8
3427,13101.7,8748.8
3428,12895.1,8748.8
3429,12591.2,8748.8
3430,13397.3,8748.8
3431,13879.4,8748.8
3432,13576.3,8748.8
3433,14127.3,8748.8
3434,13401.3,8748.8
3435,13472.7,8748.8
3436,13554.9,8748.8
3437,13575.1,8748.8
3438,12664.3,8748.8
3439,13240.5,8748.8
3440,13103.9,8748.8
3441,13033.1,8748.8
3442,12931.0,8748.8
3443,13128.5,8748.8
3444,12927.2,8748.8
3445,13088.9,8748.8
3446,13095.6,8748.8
3447,13655.6,8748.8
3448,13419.6,8748.8
3449,13055.1,8748.8
3450,13200.1,8748.8
3451,13021.9,8748.8
3452,13257.3,8748.8
3453,12987.8,8748.8
3454,13064.5,8748.8
3455,13425.9,8748.8
3456,13029.4,8748.8
3457,12978.4,8748.8
3458,12741.8,8748.8
3459,13076.0,8748.8
3460,12970.1,8748.8
3461,13219.8,8748.8
3462,13038.6,8748.8
3463,12710.0,8748.8
3464,12886.9,8748.8
3465,13109.6,8748.8
3466,12987.1,8748.8
3467,12900.2,8748.8
3468,13147.0,8748.8
3469,13119.9,8748.8
3470,12947.7,8748.8
3471,13145.6,8748.8
3472,13189.0,8748.8
3473,12935.4,8748.8
3474,13112.9,8748.8
3475,13207.2,8748.8
3476,13199.0,8748.8
3477,13219.6,8748.8
3478,13678.2,8748.8
3479,13426.4,8748.8
3480,13394.4,8748.8
3481,13317.5,8748.8
3482,13646.2,8748.8
3483,12890.1,8748.8
3484,12801.5,8748.8
3485,13081.3,8748.8
3486,12848.7,8748.8
3487,13227.1,8748.8
3488,12941.0,8748.8
3489,13081.3,8748.8
3490,13457.9,8748.8
3491,12869.0,8748.8
3492,12952.9,8748.8
3493,13148.2,8748.8
3494,13245.1,8748.8
3495,13148.6,8748.8
3496,13461.4,8748.8
3497,13223.8,8748.8
3498,13650.1,8748.8
3499,13007.5,8748.8
3500,13603.6,8748.8
3501,12991.0,8748.8
3502,13006.9,8748.8
3503,13135.7,8748.8
3504,13489.0,8748.8
3505,13224.4,8748.8
3506,13482.4,8748.8
3507,12828.4,8748.8
3508,12849.4,8748.8
3509,13423.1,8748.8
3510,13404.9,8748.8
3511,13199.8,8748.8
3512,13111.2,8748.8
3513,13418.8,8748.8
3514,13461.1,8748.8
3515,13349.3,8748.8
3516,13096.7,8748.8
3517,13306.2,8748.8
3518,13218.9,8748.8
3519,13106.6,8748.8
3520,13593.8,8748.8
3521,13250.9,8748.8
3522,13357.5,8748.8
3523,13147.7,8748.8
3524,13560.0,8748.8
3525,13480.6,8748.8
3526,12994.8,8748.8
3527,13299.8,8748.8
3528,12758.9,8748.8
3529,13143.7,8748.8
3530,13700.9,8748.8
3531,13179.3,8748.8
3532,13306.1,8748.8
3533,12950.9,8748.8
3534,12583.4,8748.8
3535,12590.4,8748.8
3536,13192.2,8748.8
3537,13559.0,8748.8
3538,13067.3,8748.8
3539,13550.7,8748.8
3540,13233.6,8748.8
3541,13078.2,8748.8
3542,12860.2,8748.8
3543,12787.6,8748.8
3544,13369.1,8748.8
3545,12850.9,8748.8
3546,12663.4,8748.8
3547,12919.7,8748.8
3548,12847.5,8748.8
3549,13501.6,8748.8
3550,13258.4,8748.8
3551,12643.4,8748.8
3552,12432.5,8748.8
3553,13203.7,8748.8
3554,13312.2,8748.8
3555,12878.6,8748.8
3556,13195.7,8748.8
3557,13491.4,8748.8
3558,12782.2,8748.8
3559,13107.6,8748.8
3560,13147.7,8748.8
3561,13525.9,8748.8
3562,13267.2,8748.8
3563,13572.2,8748.8
3564,13592.6,8748.8
3565,13803.5,8748.8
3566,13359.1,8748.8
3567,13507.9,8748.8
3568,13426.4,8748.8
3569,13165.6,8748.8
3570,12636.7,8748.8
3571,13496.4,8748.8
3572,13439.9,8748.8
3573,13542.0,8748.8
3574,13301.1,8748.8
3575,13086.6,8748.8
3576,13164.2,8748.8
3577,13184.3,8748.8
3578,13135.9,8748.8
3579,13276.5,8748.8
3580,12926.7,8748.8
3581,13399.9,8748.8
3582,13136.7,8748.8
3583,13395.0,8748.8
3584,13188.4,8748.8
3585,13011.1,8748.8
3586,13287.1,8748.8
3587,12754.7,8748.8
3588,13142.7,8748.8
3589,13445.4,8748.8
3590,12713.5,8748.8
3591,13111.1,8748.8
3592,13125.0,8748.8
3593,13315.1,8748.8
3594,13065.0,8748.8
3595,13109.9,8748.8
3596,12913.7,8748.8
3597,13614.8,8748.8
3598,13452.2,8748.8
3599,13233.9,8748.8
3600,13246.6,8748.8
3601,13226.3,8748.8
3602,13017.7,8748.8
3603,12890.8,8748.8
3604,13481.1,8748.8
3605,12879.0,8748.8
3606,13284.1,8748.8
3607,13130.0,8748.8
3608,13045.2,8748.8
3609,13144.0,8748.8
3610,13671.7,8748.8
3611,13926.1,8748.8
3612,13275.0,8748.8
3613,13434.9,8748.8
3614,13430.8,8748.8
3615,13631.6,8748.8
3616,13987.1,8748.8
3617,13491.9,8748.8
3618,13504.1,8748.8
3619,13016.8,8748.8
3620,13099.1,8748.8
3621,12963.8,8748.8
3622,12983.9,8748.8
3623,13215.3,8748.8
3624,13063.4,8748.8
3625,13519.5,8748.8
3626,12837.8,8748.8
3627,13128.6,8748.8
3628,12995.1,8748.8
3629,13099.7,8748.8
3630,12991.6,8748.8
3631,12843.7,8748.8
3632,12669.2,8748.8
3633,12956.9,8748.8
3634,12862.4,8748.8
3635,13070.3,8748.8
3636,12491.1,8748.8
3637,13273.1,8748.8
3638,13003.1,8748.8
3639,13488.6,8748.8
3640,13133.7,8748.8
3641,13157.2,8748.8
3642,12975.2,8748.8
3643,13352.7,8748.8
3644,13244.3,8748.8
3645,13065.0,8748.8
3646,12858.9,8748.8
3647,13004.1,8748.8
3648,13223.8,8748.8
3649,13072.6,8748.8
3650,12849.9,8748.8
3651,13461.4,8748.8
3652,13058.8,8748.8
3653,12932.0,8748.8
3654,13140.8,8748.8
3655,13992.5,8748.8
3656,13612.7,8748.8
3657,12807.6,8748.8
3658,12715.8,8748.8
3659,13328.3,8748.8
3660,13587.1,8748.8
3661,13358.5,8748.8
3662,13008.8,8748.8
3663,13301.3,8748.8
3664,13204.3,8748.8
3665,12707.2,8748.8
3666,12862.3,8748.8
3667,12959.9,8748.8
3668,13241.9,8748.8
3669,13413.8,8748.8
3670,13242.7,8748.8
3671,13519.5,8748.8
3672,12807.9,8748.8
3673,13296.7,8748.8
3674,13469.2,8748.8
3675,13145.0,8748.8
3676,13317.9,8748.8
3677,13586.3,8748.8
3678,13448.5,8748.8
3679,13661.0,8748.8
3680,13557.0,8748.8
3681,13287.7,8748.8
3682,13091.1,8748.8
3683,13564.6,8748.8
3684,12680.2,8748.8
3685,13488.8,8748.8
3686,12600.3,8748.8
3687,12720.4,8748.8
3688,13165.3,8748.8
3689,13082.6,8748.8
3690,13838.4,8748.8
3691,13535.3,8748.8
3692,13219.3,8748.8
3693,13392.3,8748.8
3694,13392.3,8748.8
3695,13283.2,8748.8
3696,13528.7,8748.8
3697,13541.5,8748.8
3698,12815.2,8748.8
3699,13364.9,8748.8
3700,13400.9,8748.8
3701,13257.0,8748.8
3702,13239.4,8748.8
3703,13130.3,8748.8
3704,13013.8,8748.8
3705,13092.7,8748.8
3706,13506.2,8748.8
3707,13102.0,8748.8
3708,13101.7,8748.8
3709,12828.6,8748.8
3710,13371.1,8748.8
3711,13004.6,8748.8
3712,12599.7,8748.8
3713,13175.5,8748.8
3714,12758.7,8748.8
3715,13067.7,8748.8
3716,13241.7,8748.8
3717,13534.7,8748.8
3718,13494.6,8748.8
3719,12784.8,8748.8
3720,13097.8,8748.8
3721,13289.7,8748.8
3722,13011.4,8748.8
3723,13089.8,8748.8
3724,12817.3,8748.8
3725,13424.1,8748.8
3726,13345.2,8748.8
3727,13302.9,8748.8
3728,13534.0,8748.8
3729,13355.8,8748.8
3730,13389.5,8748.8
3731,13403.3,8748.8
3732,13448.5,8748.8
3733,13234.1,8748.8
3734,13474.9,8748.8
3735,13299.5,8748.8
3736,13131.5,8748.8
3737,12803.6,8748.8
3738,13291.9,8748.8
3739,13128.0,8748.8
3740,13529.0,8748.8
3741,13352.6,8748.8
3742,13246.2,8748.8
3743,13828.8,8748.8
3744,13151.3,8748.8
3745,13486.5,8748.8
3746,13365.7,8748.8
3747,12713.2,8748.8
3748,13177.0,8748.8
3749,12865.2,8748.8
3750,13260.7,8748.8
3751,13390.0,8748.8
3752,12630.2,8748.8
3753,13046.7,8748.8
3754,13137.1,8748.8
3755,12766.1,8748.8
3756,13333.2,8748.8
3757,13190.2,8748.8
3758,13349.2,8748.8
3759,12832.8,8748.8
3760,13159.0,8748.8
3761,13279.7,8748.8
3762,12736.8,8748.8
3763,12794.5,8748.8
3764,13010.8,8748.8
3765,12940.8,8748.8
3766,12767.1,8748.8
3767,13265.5,8748.8
3768,13259.2,8748.8
3769,12640.1,8748.8
3770,13673.8,8748.8
3771,13064.6,8748.8
3772,13139.0,8748.8
3773,13114.8,8748.8
3774,12962.4,8748.8
3775,13142.0,8748.8
3776,12905.2,8748.8
3777,13027.2,8748.8
3778,13677.3,8748.8
3779,12862.6,8748.8
3780,12686.9,8748.8
3781,13176.6,8748.8
3782,12811.5,8748.8
3783,13110.0,8748.8
3784,13431.9,8748.8
3785,13103.5,8748.8
3786,12773.0,8748.8
3787,12897.5,8748.8
3788,12783.1,8748.8
3789,13195.4,8748.8
3790,13627.9,8748.8
3791,13240.1,8748.8
3792,13467.3,8748.8
3793,14142.3,8748.8
3794,13165.4,8748.8
3795,12839.3,8748.8
3796,12799.6,8748.8
3797,13127.8,8748.8
3798,13022.1,8748.8
3799,12818.5,8748.8
3800,12885.8,8748.8
3801,13048.3,8748.8
3802,12840.9,8748.8
3803,13106.9,8748.8
3804,13267.2,8748.8
3805,12779.2,8748.8
3806,13439.5,8748.8
3807,12880.4,8748.8
3808,12909.5,8748.8
3809,12902.8,8748.8
3810,13222.5,8748.8
3811,13237.8,8748.8
3812,12984.5,8748.8
3813,12872.3,8748.8
3814,13068.5,8748.8
3815,12695.4,8748.8
3816,13429.7,8748.8
3817,13594.7,8748.8
3818,12900.7,8748.8
3819,13280.3,8748.8
3820,12872.9,8748.8
3821,13297.9,8748.8
3822,13497.2,8748.8
3823,13504.0,8748.8
3824,12640.3,8748.8
3825,12874.2,8748.8
3826,13067.3,8748.8
3827,13240.2,8748.8
3828,13367.2,8748.8
3829,13098.2,8748.8
3830,12859.8,8748.8
3831,12451.3,8748.8
3832,12892.7,8748.8
3833,13165.0,8748.8
3834,13507.1,8748.8
3835,13186.7,8748.8
3836,13401.7,8748.8
3837,13142.5,8748.8
3838,13241.0,8748.8
3839,13211.7,8748.8
3840,12769.5,8748.8
3841,13416.4,8748.8
3842,13303.9,8748.8
3843,13303.1,8748.8
3844,13231.4,8748.8
3845,13255.5,8748.8
3846,14065.0,8748.8
3847,13061.1,8748.8
3848,12962.3,8748.8
3849,12763.8,8748.8
3850,12866.8,8748.8
3851,12896.9,8748.8
3852,13105.5,8748.8
3853,13002.9,8748.8
3854,13162.2,8748.8
3855,12984.2,8748.8
3856,13015.4,8748.8
3857,13237.7,8748.8
3858,13318.8,8748.8
3859,12766.8,8748.8
3860,12986.6,8748.8
3861,13241.3,8748.8
3862,13252.4,8748.8
3863,13446.5,8748.8
3864,13442.4,8748.8
3865,13253.2,8748.8
3866,13321.9,8748.8
3867,13607.5,8748.8
3868,12897.8,8748.8
3869,13159.6,8748.8
3870,13132.5,8748.8
3871,13288.4,8748.8
3872,13582.8,8748.8
3873,13220.2,8748.8
3874,13555.1,8748.8
3875,13300.7,8748.8
3876,13630.1,8748.8
3877,12519.7,8748.8
3878,12890.3,8748.8
3879,13192.0,8748.8
3880,13533.3,8748.8
3881,13400.7,8748.8
3882,13126.6,8748.8
3883,13384.8,8748.8
3884,13223.0,8748.8
3885,13092.2,8748.8
3886,13400.3,8748.8
3887,13275.2,8748.8
3888,12917.7,8748.8
3889,13023.6,8748.8
3890,12963.9,8748.8
3891,13151.3,8748.8
3892,13199.7,8748.8
3893,13569.5,8748.8
3894,13386.5,8748.8
3895,13592.0,8748.8
3896,12936.4,8748.8
3897,13122.4,8748.8
3898,12958.5,8748.8
3899,13071.8,8748.8
3900,12897.9,8748.8
3901,13390.9,8748.8
3902,12889.8,8748.8
3903,12970.4,8748.8
3904,12997.6,8748.8
3905,13619.4,8748.8
3906,13083.4,8748.8
3907,13170.4,8748.8
3908,12769.1,8748.8
3909,13179.7,8748.8
3910,13765.6,8748.8
3911,13537.9,8748.8
3912,13679.9,8748.8
3913,12930.3,8748.8
3914,13275.4,8748.8
3915,13649.2,8748.8
3916,13366.4,8748.8
3917,13458.1,8748.8
3918,13171.3,8748.8
3919,12793.6,8748.8
3920,12881.3,8748.8
3921,12944.0,8748.8
3922,12521.0,8748.8
3923,12978.6,8748.8
3924,12717.2,8748.8
3925,13159.2,8748.8
3926,12890.5,8748.8
3927,12752.1,8748.8
3928,12998.8,8748.8
3929,13542.8,8748.8
3930,13468.3,8748.8
3931,13289.0,8748.8
3932,13270.6,8748.8
3933,13337.2,8748.8
3934,13103.7,8748.8
3935,13333.4,8748.8
3936,13062.2,8748.8
3937,13326.5,8748.8
3938,13586.6,8748.8
3939,13261.9,8748.8
3940,13251.1,8748.8
3941,13142.9,8748.8
3942,13463.6,8748.8
3943,13357.8,8748.8
3944,13432.4,8748.8
3945,13470.4,8748.8
3946,13101.2,8748.8
3947,13061.9,8748.8
3948,13102.7,8748.8
3949,13418.7,8748.8
3950,13824.1,8748.8
3951,13272.4,8748.8
3952,13727.1,8748.8
3953,13313.1,8748.8
3954,13294.1,8748.8
3955,13215.2,8748.8
3956,12811.4,8748.8
3957,12902.4,8748.8
3958,12923.8,8748.8
3959,12767.8,8748.8
3960,12758.9,8748.8
3961,13113.7,8748.8
3962,13041.3,8748.8
3963,12976.2,8748.8
3964,13206.3,8748.8
3965,13318.9,8748.8
3966,12849.2,8748.8
3967,13055.6,8748.8
3968,12864.6,8748.8
3969,13177.3,8748.8
3970,13231.9,8748.8
3971,12949.2,8748.8
3972,13090.3,8748.8
3973,13333.7,8748.8
3974,13280.1,8748.8
3975,13336.6,8748.8
3976,13041.3,8748.8
3977,12988.9,8748.8
3978,13332.5,8748.8
3979,13040.0,8748.8
3980,13553.7,8748.8
3981,13036.6,8748.8
3982,13343.1,8748.8
3983,13402.7,8748.8
3984,12942.6,8748.8
3985,12953.8,8748.8
3986,13142.1,8748.8
3987,13161.0,8748.8
3988,13289.3,8748.8
3989,12921.2,8748.8
3990,13126.3,8748.8
3991,13332.1,8748.8
3992,13070.3,8748.8
3993,13222.8,8748.8
3994,13388.1,8748.8
3995,12532.0,8748.8
3996,12982.2,8748.8
3997,13365.4,8748.8
3998,12783.7,8748.8
3999,13100.0,8748.8
4000,13163.7,8748.8
4001,12752.7,8748.8
4002,12884.5,8748.8
4003,12744.9,8748.8
4004,13087.3,8748.8
4005,12986.5,8748.8
4006,12776.2,8748.8
4007,12955.2,8748.8
4008,12640.7,8748.8
4009,12767.4,8748.8
4010,12889.2,8748.8
4011,12843.5,8748.8
4012,13158.5,8748.8
4013,13004.2,8748.8
4014,13100.5,8748.8
4015,12617.1,8748.8
4016,13430.2,8748.8
4017,13154.1,8748.8
4018,13069.7,8748.8
4019,12698.5,8748.8
4020,12901.2,8748.8
4021,13004.8,8748.8
4022,12892.9,8748.8
4023,12885.3,8748.8
4024,13318.9,8748.8
4025,13047.1,8748.8
4026,13014.2,8748.8
4027,12951.3,8748.8
4028,13158.2,8748.8
4029,13147.4,8748.8
4030,12832.3,8748.8
4031,13231.6,8748.8
4032,13231.0,8748.8
4033,13562.5,8748.8
4034,12954.0,8748.8
4035,13097.5,8748.8
4036,13126.7,8748.8
4037,13296.9,8748.8
4038,12855.3,8748.8
4039,13509.7,8748.8
4040,13229.5,8748.8
4041,13083.9,8748.8
4042,12965.4,8748.8
4043,12699.3,8748.8
4044,13373.7,8748.8
4045,12515.0,8748.8
4046,13041.7,8748.8
4047,13965.8,8748.8
4048,13312.2,8748.8
4049,13673.7,8748.8
4050,13092.6,8748.8
4051,13751.3,8748.8
4052,13372.7,8748.8
4053,12775.4,8748.8
4054,12998.4,8748.8
4055,13008.4,8748.8
4056,12733.8,8748.8
4057,13115.7,8748.8
4058,12994.4,8748.8
4059,12983.8,8748.8
4060,13463.0,8748.8
4061,13374.2,8748.8
4062,13156.7,8748.8
4063,12738.3,8748.8
4064,13327.3,8748.8
4065,13694.2,8748.8
4066,13225.9,8748.8
4067,13701.7,8748.8
4068,13417.8,8748.8
4069,13257.1,8748.8
4070,13250.4,8748.8
4071,13273.3,8748.8
4072,13569.4,8748.8
4073,13325.2,8748.8
4074,13023.2,8748.8
4075,12790.9,8748.8
4076,13326.3,8748.8
4077,13449.3,8748.8
4078,13004.5,8748.8
4079,13670.8,8748.8
4080,13382.7,8748.8
4081,13035.5,8748.8
4082,13050.4,8748.8
4083,13261.0,8748.8
4084,12862.9,8748.8
4085,12840.1,8748.8
4086,12689.1,8748.8
4087,13441.4,8748.8
4088,12697.1,8748.8
4089,12689.7,8748.8
4090,13369.7,8748.8
4091,13188.6,8748.8
4092,13343.3,8748.8
4093,13414.6,8748.8
4094,13133.5,8748.8
4095,13256.5,8748.8
4096,12819.0,8748.8
4097,13192.5,8748.8
4098,12943.0,8748.8
4099,13782.6,8748.8
4100,13712.1,8748.8
4101,13575.9,8748.8
4102,13709.1,8748.8
4103,13800.8,8748.8
4104,12934.6,8748.8
4105,13032.5,8748.8
4106,13851.6,8748.8
4107,13429.5,8748.8
4108,13735.5,8748.8
4109,13251.1,8748.8
4110,13202.6,8748.8
4111,13344.2,8748.8
4112,13074.3,8748.8
4113,13015.4,8748.8
4114,13537.4,8748.8
4115,12664.9,8748.8
4116,12940.1,8748.8
4117,12690.1,8748.8
4118,13097.0,8748.8
4119,13106.9,8748.8
4120,13027.7,8748.8
4121,13831.0,8748.8
4122,12522.6,8748.8
4123,12934.3,8748.8
4124,12786.5,8748.8
4125,13492.9,8748.8
4126,13258.6,8748.8
4127,13266.9,8748.8
4128,13139.1,8748.8
4129,12974.1,8748.8
4130,12807.4,8748.8
4131,13385.1,8748.8
4132,13011.4,8748.8
4133,13331.8,8748.8
4134,13541.9,8748.8
4135,13839.7,8748.8
4136,13110.9,8748.8
4137,13573.9,8748.8
4138,13223.3,8748.8
4139,13329.5,8748.8
4140,13472.8,8748.8
4141,13473.1,8748.8
4142,13195.1,8748.8
4143,13273.0,8748.8
4144,12848.1,8748.8
4145,12682.4,8748.8
4146,13581.5,8748.8
4147,13112.0,8748.8
4148,13578.6,8748.8
4149,13233.7,8748.8
4150,13259.4,8748.8
4151,13095.8,8748.8
4152,12867.6,8748.8
4153,12951.6,8748.8
4154,12855.1,8748.8
4155,13087.8,8748.8
4156,12705.3,8748.8
4157,13693.0,8748.8
4158,13272.9,8748.8
4159,13915.6,8748.8
4160,13411.0,8748.8
4161,12814.6,8748.8
4162,13122.5,8748.8
4163,13535.6,8748.8
4164,13455.4,8748.8
4165,13365.7,8748.8
4166,13537.1,8748.8
4167,13102.3,8748.8
4168,12962.2,8748.8
4169,12863.0,8748.8
4170,12581.3,8748.8
4171,12962.3,8748.8
4172,12867.4,8748.8
4173,13036.8,8748.8
4174,13091.8,8748.8
4175,13256.1,8748.8
4176,13085.8,8748.8
4177,12833.6,8748.8
4178,13207.3,8748.8
4179,13116.8,8748.8
4180,13132.1,8748.8
4181,13170.3,8748.8
4182,13505.4,8748.8
4183,12795.7,8748.8
4184,12854.9,8748.8
4185,12871.6,8748.8
4186,13079.2,8748.8
4187,12884.3,8748.8
4188,13275.1,8748.8
4189,13900.1,8748.8
4190,13463.3,8748.8
4191,13465.4,8748.8
4192,13238.3,8748.8
4193,13059.1,8748.8
4194,13267.6,8748.8
4195,13655.5,8748.8
4196,13116.7,8748.8
4197,13313.2,8748.8
4198,13195.4,8748.8
4199,12658.4,8748.8
4200,13011.5,8748.8
4201,13257.3,8748.8
4202,13771.1,8748.8
4203,13367.4,8748.8
4204,13458.0,8748.8
4205,13478.2,8748.8
4206,13221.4,8748.8
4207,13305.5,8748.8
4208,13015.6,8748.8
4209,13078.5,8748.8
4210,13098.8,8748.8
4211,12791.3,8748.8
4212,13294.8,8748.8
4213,13116.6,8748.8
4214,13618.7,8748.8
4215,13523.1,8748.8
4216,12930.2,8748.8
4217,12740.1,8748.8
4218,13007.8,8748.8
4219,13325.5,8748.8
4220,12890.0,8748.8
4221,13132.5,8748.8
4222,13320.3,8748.8
4223,13280.0,8748.8
4224,13730.9,8748.8
4225,13303.3,8748.8
4226,12891.2,8748.8
4227,13737.9,8748.8
4228,13094.3,8748.8
4229,13098.4,8748.8
4230,13131.5,8748.8
4231,12607.7,8748.8
4232,13155.0,8748.8
4233,12950.1,8748.8
4234,13103.6,8748.8
4235,12753.3,8748.8
4236,13485.8,8748.8
4237,13341.5,8748.8
4238,13206.5,8748.8
4239,13607.2,8748.8
4240,13248.5,8748.8
4241,13328.0,8748.8
4242,13255.5,8748.8
4243,13157.3,8748.8
4244,13368.3,8748.8
4245,12940.3,8748.8
4246,12956.5,8748.8
4247,13178.9,8748.8
4248,12762.1,8748.8
4249,13453.8,8748.8
4250,13435.6,8748.8
4251,13507.7,8748.8
4252,12973.6,8748.8
4253,13160.9,8748.8
4254,13378.0,8748.8
4255,12987.9,8748.8
4256,13124.7,8748.8
4257,13149.9,8748.8
4258,13250.7,8748.8
4259,13432.2,8748.8
4260,13702.8,8748.8
4261,13546.9,8748.8
4262,13358.2,8748.8
4263,13376.0,8748.8
4264,13169.8,8748.8
4265,13172.8,8748.8
4266,12977.4,8748.8
4267,13134.5,8748.8
4268,13194.4,8748.8
4269,12912.4,8748.8
4270,13518.0,8748.8
4271,13529.8,8748.8
4272,13220.0,8748.8
4273,13049.2,8748.8
4274,12911.6,8748.8
4275,13191.2,8748.8
4276,12821.0,8748.8
4277,13279.9,8748.8
4278,13602.7,8748.8
4279,12619.6,8748.8
4280,12971.4,8748.8
4281,13469.8,8748.8
4282,12848.0,8748.8
4283,12979.2,8748.8
4284,13005.8,8748.8
4285,13057.9,8748.8
4286,13155.1,8748.8
4287,12915.7,8748.8
4288,12832.8,8748.8
4289,13123.9,8748.8
4290,12968.7,8748.8
4291,13206.4,8748.8
4292,13057.9,8748.8
4293,13208.7,8748.8
4294,13479.3,8748.8
4295,12791.8,8748.8
4296,12903.7,8748.8
4297,12646.6,8748.8
4298,12984.2,8748.8
4299,12846.0,8748.8
4300,13392.3,8748.8
4301,13322.6,8748.8
4302,13272.8,8748.8
4303,13216.0,8748.8
4304,13277.4,8748.8
4305,13251.1,8748.8
4306,13144.8,8748.8
4307,13765.7,8748.8
4308,13310.9,8748.8
4309,13369.8,8748.8
4310,12905.8,8748.8
4311,12511.6,8748.8
4312,13147.4,8748.8
4313,13204.8,8748.8
4314,13291.2,8748.8
4315,12776.3,8748.8
4316,13143.6,8748.8
4317,13514.3,8748.8
4318,12924.3,8748.8
4319,12860.7,8748.8
4320,13018.5,8748.8
4321,13380.1,8748.8
4322,13059.2,8748.8
4323,13252.7,8748.8
4324,13425.1,8748.8
4325,12670.2,8748.8
4326,13016.8,8748.8
4327,13548.6,8748.8
4328,12942.4,8748.8
4329,13313.5,8748.8
4330,12956.3,8748.8
4331,12469.3,8748.8
4332,13383.0,8748.8
4333,12796.4,8748.8
4334,12707.4,8748.8
4335,13319.0,8748.8
4336,13412.7,8748.8
4337,13546.1,8748.8
4338,13039.4,8748.8
4339,13383.6,8748.8
4340,12997.5,8748.8
4341,13024.3,8748.8
4342,13170.8,8748.8
4343,13618.8,8748.8
4344,13399.4,8748.8
4345,13065.6,8748.8
4346,13162.7,8748.8
4347,13471.8,8748.8
4348,13019.6,8748.8
4349,13105.6,8748.8
4350,13344.0,8748.8
4351,13243.3,8748.8
4352,13216.4,8748.8
4353,13254.9,8748.8
4354,13649.4,8748.8
4355,12805.6,8748.8
4356,12973.3,8748.8
4357,13185.9,8748.8
4358,13479.0,8748.8
4359,13146.3,8748.8
4360,13043.6,8748.8
4361,13165.1,8748.8
4362,13738.2,8748.8
4363,13747.3,8748.8
4364,13404.3,8748.8
4365,13133.3,8748.8
4366,13296.5,8748.8
4367,13197.1,8748.8
4368,13305.3,8748.8
4369,13469.4,8748.8
4370,13295.6,8748.8
4371,13235.6,8748.8
4372,13481.1,8748.8
4373,13133.6,8748.8
4374,12865.6,8748.8
4375,13480.6,8748.8
4376,12939.3,8748.8
4377,12788.0,8748.8
4378,12817.3,8748.8
4379,13538.0,8748.8
4380,13311.9,8748.8
4381,12461.7,8748.8
4382,12965.7,8748.8
4383,13721.9,8748.8
4384,13079.0,8748.8
4385,12846.6,8748.8
4386,13020.7,8748.8
4387,12992.3,8748.8
4388,13052.6,8748.8
4389,12519.0,8748.8
4390,12495.3,8748.8
4391,13181.1,8748.8
4392,13314.6,8748.8
4393,13473.6,8748.8
4394,13496.5,8748.8
4395,13050.3,8748.8
4396,12908.1,8748.8
4397,13530.0,8748.8
4398,13917.3,8748.8
4399,13181.1,8748.8
4400,13190.7,8748.8
4401,12783.5,8748.8
4402,12758.1,8748.8
4403,12800.0,8748.8
4404,13473.1,8748.8
4405,13668.1,8748.8
4406,13131.0,8748.8
4407,13092.5,8748.8
4408,13614.1,8748.8
4409,12894.8,8748.8
4410,13305.3,8748.8
4411,13694.0,8748.8
4412,13122.7,8748.8
4413,13305.2,8748.8
4414,13578.4,8748.8
4415,13472.7,8748.8
4416,13223.1,8748.8
4417,12442.8,8748.8
4418,12644.4,8748.8
4419,13042.9,8748.8
4420,12719.5,8748.8
4421,12953.5,8748.8
4422,13025.8,8748.8
4423,12747.0,8748.8
4424,13404.0,8748.8
4425,13553.2,8748.8
4426,12663.0,8748.8
4427,12567.8,8748.8
4428,12941.4,8748.8
4429,12935.6,8748.8
4430,13560.4,8748.8
4431,13246.9,8748.8
4432,13581.2,8748.8
4433,12894.9,8748.8
4434,13123.9,8748.8
4435,12794.7,8748.8
4436,12940.2,8748.8
4437,13434.9,8748.8
4438,13307.5,8748.8
4439,13179.7,8748.8
4440,13312.6,8748.8
4441,13103.6,8748.8
4442,13866.4,8748.8
4443,13530.2,8748.8
4444,12611.9,8748.8
4445,13677.9,8748.8
4446,13166.1,8748.8
4447,13151.7,8748.8
4448,13545.9,8748.8
4449,13565.7,8748.8
4450,13052.0,8748.8
4451,13111.1,8748.8
4452,13295.7,8748.8
4453,12768.5,8748.8
4454,12911.8,8748.8
4455,12819.9,8748.8
4456,12764.1,8748.8
4457,12930.1,8748.8
4458,12864.4,8748.8
4459,13123.4,8748.8
4460,12881.3,8748.8
4461,13009.6,8748.8
4462,12949.2,8748.8
4463,12883.3,8748.8
4464,12922.8,8748.8
4465,13586.0,8748.8
4466,13284.7,8748.8
4467,13620.0,8748.8
4468,13347.2,8748.8
4469,12876.8,8748.8
4470,12978.8,8748.8
4471,13253.4,8748.8
4472,12950.4,8748.8
4473,13130.2,8748.8
4474,13390.9,8748.8
4475,13029.4,8748.8
4476,12675.7,8748.8
4477,12751.0,8748.8
4478,13075.2,8748.8
4479,12761.3,8748.8
4480,13664.2,8748.8
4481,13130.7,8748.8
4482,13359.8,8748.8
4483,12767.3,8748.8
